protein-ligand-binding-rdf	Protein-ligand binding in RDF format	https://github.com/biobricks-ai/protein-ligand-binding-rdf	main
protein-secondary-structure-rdf	Protein secondary structure annotations in RDF format	https://github.com/biobricks-ai/protein-secondary-structure-rdf	main
ewg-skindeep		https://github.com/biobricks-ai/ewg-skindeep	main
cpdat-products		https://github.com/biobricks-ai/cpdat-products	main
drugbank-products	DrugBank to FDA commercial product mappings (82K drug-product links)	https://github.com/biobricks-ai/drugbank-products	main
clinicaltrials-interventions		https://github.com/biobricks-ai/clinicaltrials-interventions	main
ifra-standards		https://github.com/biobricks-ai/ifra-standards	main
nhanes-phenols-biomonitoring		https://github.com/biobricks-ai/nhanes-phenols-biomonitoring	main
uv-filter-photoproducts		https://github.com/biobricks-ai/uv-filter-photoproducts	main
dermal-absorption		https://github.com/biobricks-ai/dermal-absorption	main
nanoparticle-toxicity		https://github.com/biobricks-ai/nanoparticle-toxicity	main
eu-cosing-ingredients	EU COSING Cosmetic Ingredient Database - 24,094 ingredients with INCI names, CAS numbers, and regulatory restrictions	https://github.com/biobricks-ai/eu-cosing-ingredients	main
iarc-monographs-docs		https://github.com/biobricks-ai/iarc-monographs-docs	main
environmental-persistence		https://github.com/biobricks-ai/environmental-persistence	main
fda-inactive-ingredients		https://github.com/biobricks-ai/fda-inactive-ingredients	main
reach-svhc-list		https://github.com/biobricks-ai/reach-svhc-list	main
fema-gras-flavors		https://github.com/biobricks-ai/fema-gras-flavors	main
prop65-chemicals		https://github.com/biobricks-ai/prop65-chemicals	main
jecfa-food-additives		https://github.com/biobricks-ai/jecfa-food-additives	main
who-essential-medicines	WHO Model List of Essential Medicines with SMILES, CAS, ATC codes, and cross-references to DrugBank, PubChem, ChEMBL (557 medicines)	https://github.com/biobricks-ai/who-essential-medicines	main
stockholm-pops		https://github.com/biobricks-ai/stockholm-pops	main
rotterdam-pic		https://github.com/biobricks-ai/rotterdam-pic	main
fda-orange-book		https://github.com/biobricks-ai/fda-orange-book	main
eu-clp-annex-vi		https://github.com/biobricks-ai/eu-clp-annex-vi	main
minamata-mercury		https://github.com/biobricks-ai/minamata-mercury	main
basel-hazardous-waste		https://github.com/biobricks-ai/basel-hazardous-waste	main
echa-pbt-vpvb		https://github.com/biobricks-ai/echa-pbt-vpvb	main
epa-tsca-active	EPA TSCA Active Chemical Substances - 36,468 chemicals with CAS, SMILES, and InChI from July 2025 inventory	https://github.com/biobricks-ai/epa-tsca-active	main
oecd-hpv		https://github.com/biobricks-ai/oecd-hpv	main
unii-fda	FDA UNII - 164,686 unique ingredient identifiers with SMILES, InChIKey, molecular formula, and cross-references (CAS, PubChem, EPA CompTox)	https://github.com/biobricks-ai/unii-fda	main
ospar-plonor	OSPAR PLONOR list - 158 offshore chemicals posing little/no risk to marine environment (SMILES mapped)	https://github.com/biobricks-ai/ospar-plonor	main
china-iecsc		https://github.com/biobricks-ai/china-iecsc	main
pubchem-bioassay-summary		https://github.com/biobricks-ai/pubchem-bioassay-summary	main
spice-v2	SPICE 2.0.1 quantum chemistry dataset - 114K molecules, 2M conformations at DFT level	https://github.com/biobricks-ai/spice-v2	main
drugbank-targets		https://github.com/biobricks-ai/drugbank-targets	main
korea-kecl		https://github.com/biobricks-ai/korea-kecl	main
epa-pfas-structures		https://github.com/biobricks-ai/epa-pfas-structures	main
epa-comptox-lists		https://github.com/biobricks-ai/epa-comptox-lists	main
taiwan-tcsi		https://github.com/biobricks-ai/taiwan-tcsi	main
philippines-piccs		https://github.com/biobricks-ai/philippines-piccs	main
india-chemicals		https://github.com/biobricks-ai/india-chemicals	main
california-chemicals-cosmetics		https://github.com/biobricks-ai/california-chemicals-cosmetics	main
brazil-chemicals		https://github.com/biobricks-ai/brazil-chemicals	main
cosmetic-inci-glossary	INCI Cosmetic Ingredients Glossary - 24,094 ingredients with CAS numbers, functions, and PubChem CID mappings	https://github.com/biobricks-ai/cosmetic-inci-glossary	main
new-zealand-hsno		https://github.com/biobricks-ai/new-zealand-hsno	main
mexico-chemicals		https://github.com/biobricks-ai/mexico-chemicals	main
nigeria-chemicals		https://github.com/biobricks-ai/nigeria-chemicals	main
indonesia-chemicals		https://github.com/biobricks-ai/indonesia-chemicals	main
egypt-chemicals		https://github.com/biobricks-ai/egypt-chemicals	main
south-africa-chemicals	South Africa chemical regulations database: banned and restricted pesticides with CAS numbers and SMILES structures	https://github.com/biobricks-ai/south-africa-chemicals	main
argentina-chemicals		https://github.com/biobricks-ai/argentina-chemicals	main
ogb-molhiv		https://github.com/biobricks-ai/ogb-molhiv	main
qm7-molecules		https://github.com/biobricks-ai/qm7-molecules	main
dude-decoys	DUD-E virtual screening benchmark - 22,805 actives and 1.4M decoys for 102 targets	https://github.com/biobricks-ai/dude-decoys	main
ogb-molpcba		https://github.com/biobricks-ai/ogb-molpcba	main
chembl-drugind		https://github.com/biobricks-ai/chembl-drugind	main
chembl-assays		https://github.com/biobricks-ai/chembl-assays	main
chembl-metabolism	ChEMBL drug metabolism data - 2,147 parent drug to metabolite transformations with enzyme info and SMILES	https://github.com/biobricks-ai/chembl-metabolism	main
opentargets-drugs		https://github.com/biobricks-ai/opentargets-drugs	main
chembl-mechanisms		https://github.com/biobricks-ai/chembl-mechanisms	main
epa-tsca-inventory	EPA TSCA Chemical Substance Inventory - 86,862 chemicals (70,754 with CAS, 16,108 confidential) registered for US commerce under the Toxic Substances Control Act	https://github.com/biobricks-ai/epa-tsca-inventory	main
un-ghs-rev10	UN GHS Rev.10 (2023) reference data - hazard statements (H-codes), precautionary statements (P-codes), pictograms, hazard classes	https://github.com/biobricks-ai/un-ghs-rev10	main
hmdb	HMDB - Human Metabolome Database with 220K+ metabolites, SMILES, InChI, pathways, diseases	https://github.com/biobricks-ai/hmdb	main
alphafold-human		https://github.com/biobricks-ai/alphafold-human	main
ineris-psc		https://github.com/biobricks-ai/ineris-psc	main
admet-ai		https://github.com/biobricks-ai/admet-ai	main
sddf-energy		https://github.com/biobricks-ai/sddf-energy	main
agritox		https://github.com/biobricks-ai/agritox	main
anses-trv		https://github.com/biobricks-ai/anses-trv	main
kinetic-solubility		https://github.com/biobricks-ai/kinetic-solubility	main
synergyx		https://github.com/biobricks-ai/synergyx	main
concawe-biodeg-12-10		https://github.com/biobricks-ai/concawe-biodeg-12-10	main
nite-chrip		https://github.com/biobricks-ai/nite-chrip	main
concawe-physchem-6-10		https://github.com/biobricks-ai/concawe-physchem-6-10	main
figshare-petroleum-nams		https://github.com/biobricks-ai/figshare-petroleum-nams	main
eia-bulk		https://github.com/biobricks-ai/eia-bulk	main
vietnam-nci		https://github.com/biobricks-ai/vietnam-nci	main
spin-nordic		https://github.com/biobricks-ai/spin-nordic	main
epa-hhbp		https://github.com/biobricks-ai/epa-hhbp	main
ocns-cefas		https://github.com/biobricks-ai/ocns-cefas	main
nist-webbook-fluid		https://github.com/biobricks-ai/nist-webbook-fluid	main
cesar-canada		https://github.com/biobricks-ai/cesar-canada	main
echa-biocides		https://github.com/biobricks-ai/echa-biocides	main
jecdb-japan		https://github.com/biobricks-ai/jecdb-japan	main
oecd-pfas-factcards		https://github.com/biobricks-ai/oecd-pfas-factcards	main
epa-srs	EPA Substance Registry Services (SRS) - 1,876 regulated substances with SMILES, 56,536 regulatory list associations, EPCRA thresholds	https://github.com/biobricks-ai/epa-srs	main
apvma-cr-australia		https://github.com/biobricks-ai/apvma-cr-australia	main
nz-nzioc		https://github.com/biobricks-ai/nz-nzioc	main
korea-kreach	Korea K-REACH Chemical Substances Registry - 47,462 substances with regulatory classifications (toxicity, restrictions, persistent pollutants)	https://github.com/biobricks-ai/korea-kreach	main
envichem-finland		https://github.com/biobricks-ai/envichem-finland	main
figshare-acute-tox-115	115-endpoint acute toxicity dataset with 80K compounds and 121K measurements from PubChem	https://github.com/biobricks-ai/figshare-acute-tox-115	main
naprore-cr		https://github.com/biobricks-ai/naprore-cr	main
figshare-toxric-30	TOXRIC-30: 30 curated toxicity assays with 156K compound-assay pairs (CYP450, cardiotoxicity, mutagenicity, hepatotoxicity, endocrine disruption, etc.)	https://github.com/biobricks-ai/figshare-toxric-30	main
zenodo-unitox		https://github.com/biobricks-ai/zenodo-unitox	main
zenodo-fish-tox		https://github.com/biobricks-ai/zenodo-fish-tox	main
zenodo-apistox		https://github.com/biobricks-ai/zenodo-apistox	main
cefas-ocns-ranked	UK Offshore Chemical Notification Scheme (OCNS) ranked products - 4,817 offshore chemicals with hazard ratings	https://github.com/biobricks-ai/cefas-ocns-ranked	main
zenodo-pfas-ld50		https://github.com/biobricks-ai/zenodo-pfas-ld50	main
zenodo-zebrafish-devtox		https://github.com/biobricks-ai/zenodo-zebrafish-devtox	main
zenodo-rat-oral-ld50		https://github.com/biobricks-ai/zenodo-rat-oral-ld50	main
ospar-hocnf-schema	OSPAR HOCNF Schema - 98 field definitions for the Harmonised Offshore Chemical Notification Format (offshore oil/gas chemical regulation)	https://github.com/biobricks-ai/ospar-hocnf-schema	main
petroleumhpv-dossiers		https://github.com/biobricks-ai/petroleumhpv-dossiers	main
pah-acute-tox		https://github.com/biobricks-ai/pah-acute-tox	main
iogp-environmental		https://github.com/biobricks-ai/iogp-environmental	main
bigsoldb-solubility		https://github.com/biobricks-ai/bigsoldb-solubility	main
milano-biodeg-qsar	Ready biodegradability QSAR dataset with 1,259 chemicals from NITE Japan. Contains SMILES, BOD%, and binary labels (RB/NRB).	https://github.com/biobricks-ai/milano-biodeg-qsar	main
fda-cfsan-additives		https://github.com/biobricks-ai/fda-cfsan-additives	main
zenodo-harmonized-drug		https://github.com/biobricks-ai/zenodo-harmonized-drug	main
zenodo-ready-biodeg		https://github.com/biobricks-ai/zenodo-ready-biodeg	main
hf-chembl-multiassay	437,729 compounds with 281 ChEMBL assay activity labels and molecular descriptors	https://github.com/biobricks-ai/hf-chembl-multiassay	main
fda-food-contact		https://github.com/biobricks-ai/fda-food-contact	main
hf-acute-tox-10bins	7,385 compounds with oral rat LD50 toxicity values classified into 10 balanced bins	https://github.com/biobricks-ai/hf-acute-tox-10bins	main
biobricks-kg-mcp	MCP server for BioBricks Knowledge Graph - SPARQL access to 1.2B+ triples of drug/toxicity data	https://github.com/biobricks-ai/biobricks-kg-mcp	master
norman-susdat	NORMAN SusDat merged suspect list - 120,541 structures with SMILES, retention time indices, and toxicity predictions	https://github.com/biobricks-ai/norman-susdat	main
zenodo-reach2017	REACH 2017 European registered chemicals - 68,679 structures with SMILES, InChIKey, and spectral information	https://github.com/biobricks-ai/zenodo-reach2017	main
figshare-smiles-adr	SMILES-ADR Dataset: 246K chemical compounds with annotated adverse drug reactions	https://github.com/biobricks-ai/figshare-smiles-adr	main
echa-plastics-additives	ECHA Plastic Additives Initiative - 418 substances with SMILES from the mapping exercise	https://github.com/biobricks-ai/echa-plastics-additives	main
figshare-dyeperm	DyePermDB: 202 fluorescent/chromogenic dyes with membrane permeability annotations	https://github.com/biobricks-ai/figshare-dyeperm	main
figshare-gaia-bioaccum	G.AI.A: 4K pharmaceutical compounds with bioaccumulation and ecotoxicity endpoints	https://github.com/biobricks-ai/figshare-gaia-bioaccum	main
zenodo-pmt-intermediates	ECHA PMT/PBT intermediate substances - 3,298 chemicals with persistence, mobility, toxicity classifications	https://github.com/biobricks-ai/zenodo-pmt-intermediates	main
ebi-chebi	ChEBI - Chemical Entities of Biological Interest (EBI). 204K compounds with SMILES, InChI, names, and cross-references.	https://github.com/biobricks-ai/ebi-chebi	main
zenodo-efsa-pesticide-genotox	EFSA Pesticide Genotoxicity Database: 47K genotoxicity records for pesticides and metabolites	https://github.com/biobricks-ai/zenodo-efsa-pesticide-genotox	main
parc-edc	PARC EDC - 7,074 potential endocrine disrupting compounds with matrix-specific subsets (water, air, soil, biota)	https://github.com/biobricks-ai/parc-edc	main
zenodo-parc-edc-list	PARC EDC List: 7,074 potential endocrine disruptors with environmental matrices	https://github.com/biobricks-ai/zenodo-parc-edc-list	main
kemi-market-list	KEMI Market List - 50,308 Swedish market chemicals with SMILES and hazard/exposure scores	https://github.com/biobricks-ai/kemi-market-list	main
ema-medicines	EMA European Medicines Agency medicine data - 12,809 records across 10 datasets including medicines, orphan designations, PIPs, PSUR assessments	https://github.com/biobricks-ai/ema-medicines	main
uba-bpa-alternatives	UBA Bisphenol A Alternatives - 71 BPA alternatives with endocrine potential assessments	https://github.com/biobricks-ai/uba-bpa-alternatives	main
zenodo-reach-chemical-space	REACH Chemical Space: 29K compounds with 11 toxicity/environmental fate endpoints	https://github.com/biobricks-ai/zenodo-reach-chemical-space	main
uba-biocides	UBA Prioritized Biocides - 61 biocidal substances with PNEC values and environmental quality standards	https://github.com/biobricks-ai/uba-biocides	main
zenodo-ecotox-toxic-unit		https://github.com/biobricks-ai/zenodo-ecotox-toxic-unit	main
zenodo-efsa-priority-substances		https://github.com/biobricks-ai/zenodo-efsa-priority-substances	main
zenodo-aopwiki-rdf		https://github.com/biobricks-ai/zenodo-aopwiki-rdf	main
zenodo-efsa-priority		https://github.com/biobricks-ai/zenodo-efsa-priority	main
zenodo-toxcast-mitotox		https://github.com/biobricks-ai/zenodo-toxcast-mitotox	main
zenodo-parc-pfas-list		https://github.com/biobricks-ai/zenodo-parc-pfas-list	main
ebi-rhea-reactions	Rhea biochemical reaction database - 34,912 reactions with SMILES, 49.8M UniProt cross-refs, EC/GO/KEGG links	https://github.com/biobricks-ai/ebi-rhea-reactions	main
zenodo-efsa-pesticide-ache		https://github.com/biobricks-ai/zenodo-efsa-pesticide-ache	main
rhea-reactions		https://github.com/biobricks-ai/rhea-reactions	main
zenodo-efsa-nitrosamines		https://github.com/biobricks-ai/zenodo-efsa-nitrosamines	main
zenodo-efsa-openfoodtox-2023		https://github.com/biobricks-ai/zenodo-efsa-openfoodtox-2023	main
zenodo-hbm4eu-codebooks		https://github.com/biobricks-ai/zenodo-hbm4eu-codebooks	main
zenodo-efsa-nickel-food		https://github.com/biobricks-ai/zenodo-efsa-nickel-food	main
jrc-ecvam-reference-chemicals		https://github.com/biobricks-ai/jrc-ecvam-reference-chemicals	main
zenodo-efsa-processing-factors		https://github.com/biobricks-ai/zenodo-efsa-processing-factors	main
zenodo-hbm4eu-cecscreen		https://github.com/biobricks-ai/zenodo-hbm4eu-cecscreen	main
zenodo-metabolights-compounds		https://github.com/biobricks-ai/zenodo-metabolights-compounds	main
opentargets-platform	OpenTargets Platform drug target validation - 18K drugs, 79K targets, 4.5M disease associations	https://github.com/biobricks-ai/opentargets-platform	main
zenodo-efsa-protein-toxicity		https://github.com/biobricks-ai/zenodo-efsa-protein-toxicity	main
ebi-npatlas	NPAtlas - 33,372 natural products with SMILES from EBI MetaboLights	https://github.com/biobricks-ai/ebi-npatlas	main
jrc-ecvam-repeated-dose-toxicity		https://github.com/biobricks-ai/jrc-ecvam-repeated-dose-toxicity	main
norman-sle-full		https://github.com/biobricks-ai/norman-sle-full	main
ebi-unichem	UniChem chemical cross-references - 538K ChEMBL mappings to PubChem, BindingDB, DrugBank, ChEBI, etc.	https://github.com/biobricks-ai/ebi-unichem	main
edlists-eu-endocrine-disruptors		https://github.com/biobricks-ai/edlists-eu-endocrine-disruptors	main
echa-endocrine-disruptor-assessment		https://github.com/biobricks-ai/echa-endocrine-disruptor-assessment	main
jrc-expofacts		https://github.com/biobricks-ai/jrc-expofacts	main
echa-mammalian-toxicokinetic-db		https://github.com/biobricks-ai/echa-mammalian-toxicokinetic-db	main
ema-medicines-json-bulk		https://github.com/biobricks-ai/ema-medicines-json-bulk	main
jrc-ecvam-genotox-carcinogenicity		https://github.com/biobricks-ai/jrc-ecvam-genotox-carcinogenicity	main
echa-reach-iuclid6-bulk		https://github.com/biobricks-ai/echa-reach-iuclid6-bulk	main
jrc-car-moa-database		https://github.com/biobricks-ai/jrc-car-moa-database	main
ospar-plonor-list		https://github.com/biobricks-ai/ospar-plonor-list	main
zenodo-efsa-cumulative-pesticide-risk		https://github.com/biobricks-ai/zenodo-efsa-cumulative-pesticide-risk	main
figshare-30932879		https://github.com/biobricks-ai/figshare-30932879	main
figshare-31147159		https://github.com/biobricks-ai/figshare-31147159	main
figshare-31147069		https://github.com/biobricks-ai/figshare-31147069	main
zenodo-18352169		https://github.com/biobricks-ai/zenodo-18352169	main
zenodo-18356966		https://github.com/biobricks-ai/zenodo-18356966	main
figshare-31146994		https://github.com/biobricks-ai/figshare-31146994	main
figshare-31147099		https://github.com/biobricks-ai/figshare-31147099	main
figshare-31148643		https://github.com/biobricks-ai/figshare-31148643	main
figshare-31149076		https://github.com/biobricks-ai/figshare-31149076	main
zenodo-18368440		https://github.com/biobricks-ai/zenodo-18368440	main
zenodo-18229957		https://github.com/biobricks-ai/zenodo-18229957	main
zenodo-18375680		https://github.com/biobricks-ai/zenodo-18375680	main
figshare-31148119		https://github.com/biobricks-ai/figshare-31148119	main
figshare-31148637		https://github.com/biobricks-ai/figshare-31148637	main
zenodo-18373964		https://github.com/biobricks-ai/zenodo-18373964	main
zenodo-18142339		https://github.com/biobricks-ai/zenodo-18142339	main
figshare-20523903		https://github.com/biobricks-ai/figshare-20523903	main
figshare-27314505		https://github.com/biobricks-ai/figshare-27314505	main
figshare-31146829		https://github.com/biobricks-ai/figshare-31146829	main
zenodo-18372122		https://github.com/biobricks-ai/zenodo-18372122	main
